cuda_device : 4
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : train
m : TSD
prev_z_method : separate
dataset : usr_act
seed : 0
vocab_size : 800
embedding_size : 50
hidden_size : 50
lr : 0.003
lr_decay : 0.5
layer_num : 1
z_length : 16
max_ts : 50
early_stop_count : 5
cuda : True
degree_size : 1
split : (9, 1, 1)
root_dir : /data/qkun/sequicity_multiwoz_0.4
model_path : /data/qkun/sequicity_multiwoz_0.4/models/multi_woz_simulator911_act.pkl
result_path : /data/qkun/sequicity_multiwoz_0.4/results/multi_woz_simulator911_act.csv
vocab_path : /data/qkun/sequicity_multiwoz_0.4/vocab/vocab-multi_woz_simulator911_act.pkl
data : /data/qkun/simulator/data/multiwoz-master/data/multi-woz/rest_usr_simulator_act.json
entity : /data/qkun/simulator/data/multiwoz-master/data/multi-woz/rest_OTGY.json
db : /data/qkun/simulator/data/multiwoz-master/data/multi-woz/restaurant_db.json
glove_path : /data/qkun/sequicity/data/glove/glove.6B.50d.txt
batch_size : 32
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
spv_proportion : 100
new_vocab : True
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
1296,3,<pad> EOS_M the river bar steakhouse and grill is located at quayside off bridge street and its phone number is 01223307030 . is there anything else i can help you with ?,malaysian malaysian EOS_Z1 <unk> steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse,cheap modern european centre of town 01223307030 the river bar steakhouse and grill quayside off bridge street EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse steakhouse,EOS_U,33,2,True
1275,3,<unk> EOS_M meghna s phone number is 01223727410 . is there anything else i can do for you <unk> ?,moderate moderate meghna EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderate meghna 's italian west 01223 727410 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,21,2,True
1295,3,,chinese north italian italian italian italian italian italian italian italian italian italian italian italian italian italian,chinese moderately priced north 191 histon road chesterton the golden wok EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,6 6 italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian,EOS_U,11,2,True
1276,3,<unk> EOS_M the postcode is <unk> is there anything else i can help you with ?,cheap da da da pizzeria EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,cheap north da vinci pizzeria 20 milton road chesterton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,17,2,True
1192,3,<unk> EOS_M the phone and address are 01223308871 corn exchange street,priced priced centre centre centre EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderately priced the cow pizza kitchen and bar gastropub town centre 01223 308871 corn exchange street EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,12,2,True
1301,3,<unk> EOS_M little seoul is located at 108 regent street city centre . may i help you with anything else today ?,expensive korean korean EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,expensive little seoul korean 108 regent street city centre EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,23,2,True
1297,3,<unk> EOS_M the phone number for ali baba is 01462432565 and their address is 59 hills road city centre . can i help you with anything else today ?,cheap cheap EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,lebanese ali baba 01462 432565 59 hills road city centre EOS_Z1 EOS_Z3 cheap moderate EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,30,2,True
1291,3,<unk> EOS_M the golden wok s phone number is 01223350688 . is there anything else i can help you with ?,north golden golden wok EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderate north the golden wok 's 191 histon road chesterton 01223 350688 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,22,2,True
1242,3,"<unk> EOS_M the address is cambridge leisure park clifton way , and the phone number is 01223327908 . can i help you with anything else ?",centre nandos leisure leisure leisure clifton clifton clifton clifton clifton nandos <unk> cambridge clifton clifton clifton,jamaican south 01223 327908 cambridge leisure park clifton way EOS_Z1 EOS_Z3 nandos city centre nandos EOS_Z5 EOS_Z4,clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton clifton,EOS_U,27,2,True
1292,3,"<unk> EOS_M the address is regent street city centre , postcode <unk> , and the phone number is 01223361763",regent street city centre centre EOS_Z1 EOS_Z3 chan chan chan chan centre centre centre centre centre,japanese charlie chan city centre 01223 <unk> regent street city centre EOS_Z1 EOS_Z3 c.b 2 1 <unk> EOS_Z5 EOS_Z4,chan centre chan centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre centre,EOS_U,20,2,True
1223,3,<unk> EOS_M there phone number is 01223308681 is there anything else i can help you with ?,korean seoul EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,little seoul korean 01223308681 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,18,2,True
1230,3,<unk> EOS_M the phone number for saigon city is 01223356555 and their address is 169 high street chesterton chesterton . would you like anything else ?,asian saigon saigon saigon saigon chesterton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,asian oriental north saigon city 01223 356555 169 high street chesterton chesterton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,27,2,True
1229,3,<unk> EOS_M the phone number for meghna is 01223727410 and is located at 205 victoria road chesterton,indian meghna meghna EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,meghna indian west 01223 727410 205 victoria road chesterton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,18,2,True
1248,3,<unk> EOS_M their address is 20 milton road chesterton,cheap royal spice spice EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,cheap north part of town da vinci pizzeria 20 milton road chesterton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,EOS_U,10,2,True
1225,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1198,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1305,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1294,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1190,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1221,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1277,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1299,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1247,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1302,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1278,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1243,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
1211,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2 EOS_Z2,<pad>,9,2,True
